canonical_molecule_id,canonical_inchikey,canonical_smiles,canonical_inchi,identity_status,canonical_representative_parent_id,all_parent_ids,all_chembl_ids,all_names,all_aliases,identity_decision,identity_decision_provenance,member_notes,modeling_eligibility_note,collision_report
CM00874,ZZGYJSJVNSAYGW-UHFFFAOYSA-N,Cc1cn2c(=O)[nH]nc2nc1N1CCC(Oc2ccc3c(c2)COC3)CC1,"InChI=1S/C19H21N5O3/c1-12-9-24-18(21-22-19(24)25)20-17(12)23-6-4-15(5-7-23)27-16-3-2-13-10-26-11-14(13)8-16/h2-3,8-9,15H,4-7,10-11H2,1H3,(H,22,25)",confirmed_structure,PARENT0443,PARENT0443,CHEMBL4203670,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0443:chembl=CHEMBL4203670,class=pure_PAM",,
,,,,unresolved_structure,PARENT0870,PARENT0870,,ML108,ML108,PARENT0870:unresolved_structure,structure-unresolved; no canonical structure available,Early MLPCN M4 PAM (narrative in ML253 paper); exact structure not resolved in this audit,no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0871,PARENT0871,,ML173,ML173,PARENT0871:unresolved_structure,structure-unresolved; no canonical structure available,Early MLPCN M4 PAM (narrative in ML253 paper); exact structure not resolved in this audit,no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0873,PARENT0873,,VU6017649,VU6017649,PARENT0873:unresolved_structure,structure-unresolved; no canonical structure available,"6,5,6-tricyclic M4 PAM chemotype (ChEMBL CHEMBL4634770)",no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0875,PARENT0875,,MK-97,MK-97;Merck-97,PARENT0875:unresolved_structure,structure-unresolved; no canonical structure available,Second-generation Merck M4 PAM; cryo-EM structure with ACh (2026 preprint); exact structure not resolved in this audit; series in ChEMBL (CHEMBL5523758),no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0881,PARENT0881,,VU6015976,14h;VU6015976,PARENT0881:unresolved_structure,structure-unresolved; no canonical structure available,hM4 100 nM; rM4 380 nM; tricyclic lead in VU6016235 paper; structure unresolved,no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0882,PARENT0882,,VU6016235,22g;VU6016235,PARENT0882:unresolved_structure,structure-unresolved; no canonical structure available,Lead tricyclic M4 PAM; hM4 140 nM; rM4 42 nM; M2 6.2 uM; MED 1 mg/kg AHL; structure unresolved,no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0883,PARENT0883,,VU6008055,AF98943;VU6008055,PARENT0883:unresolved_structure,structure-unresolved; no canonical structure available,Preclinical candidate; hM4 73.4 nM; rM4 19.5 nM; structure unresolved,no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0884,PARENT0884,,VU6025733,AG06827;VU6025733,PARENT0884:unresolved_structure,structure-unresolved; no canonical structure available,2026 M4 PAM; hM4 23 nM; rM4 55 nM; robust in vivo efficacy; structure unresolved,no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0885,PARENT0885,,14a (PMID_39316465 analog),14a;14a (PMID_39316465 analog),PARENT0885:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 >30 uM (piperidine tail); SAR Table 1 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0886,PARENT0886,,14b (PMID_39316465 analog),14b;14b (PMID_39316465 analog),PARENT0886:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 5.6 uM (morpholine tail); SAR Table 1 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0887,PARENT0887,,14c (PMID_39316465 analog),14c;14c (PMID_39316465 analog),PARENT0887:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 1.6 uM (2-oxa-6-azaspiro[3.3]heptane tail); SAR Table 1 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0888,PARENT0888,,14e (PMID_39316465 analog),14e;14e (PMID_39316465 analog),PARENT0888:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 640 nM (pyrrolidine F-sub); SAR Table 1 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0889,PARENT0889,,14g (PMID_39316465 analog),14g;14g (PMID_39316465 analog),PARENT0889:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 290 nM (pyrrolidine); SAR Table 1 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0890,PARENT0890,,14h (PMID_39316465 analog),14h;14h (PMID_39316465 analog),PARENT0890:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 100 nM (=VU6015976) [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0891,PARENT0891,,14i (PMID_39316465 analog),14i;14i (PMID_39316465 analog),PARENT0891:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 160 nM [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0892,PARENT0892,,14j (PMID_39316465 analog),14j;14j (PMID_39316465 analog),PARENT0892:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 1.3 uM (benzyl amine); SAR Table 1 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0893,PARENT0893,,14k (PMID_39316465 analog),14k;14k (PMID_39316465 analog),PARENT0893:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 1.2 uM (benzyl amine); SAR Table 1 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
,,,,unresolved_structure,PARENT0894,PARENT0894,,22e (PMID_39316465 analog),22e;22e (PMID_39316465 analog),PARENT0894:unresolved_structure,structure-unresolved; no canonical structure available,hM4 EC50 73 nM (pyrrolidine); SAR Table 2 [structure unresolved; requires SI/manual structure extraction],no canonical structure; cannot enter structure-based modeling views,
